age,sex,origin,previous_grade,attendance,online_time,extracurricular,midterm_score,success
20,M,A,12.544818309004452,0.9758911729666135,13.229430523710777,0,7.014148494922498,1
22,F,E,19.413231799073465,0.8508695325089719,19.51904482778439,2,2.1006984215668356,1
29,M,E,18.21970211979039,0.5762564490217632,18.89666955069497,0,13.031684482225284,1
29,F,A,18.242283265792125,0.9945959497778075,5.868809315251912,2,16.65304695681216,1
22,F,A,12.94229511106457,0.5027117733482179,0.16400143515044485,3,4.215915926013465,1
23,F,D,17.347109160119153,0.9206256507687853,4.432654078211213,2,4.389741810430035,1
22,F,A,16.42899332169523,0.6980488574074356,14.645547220926051,1,12.235634633518131,1
21,F,C,17.554909084610347,0.6521764453320007,17.763302358044736,0,1.621948871494192,1
23,M,A,19.373878246630184,0.648014580565575,9.486874335358824,4,14.709680270217342,1
20,F,D,10.449498157976304,0.7858175980081878,9.629428453706531,1,7.71233486842066,0
25,F,E,19.874917761559157,0.5429169124571995,11.318642327355183,4,6.0589210791460335,1
26,F,E,16.67396565590531,0.5393715538942665,0.9433678440085336,3,2.233893560695388,0
20,F,B,14.736698202194173,0.9514052273611275,17.214297168945095,1,19.54492409492289,1
27,M,E,18.966124622509845,0.5346274576341528,4.099838992695208,0,4.098786893300099,1
21,M,B,18.32923493529206,0.555137317853468,3.7134722477568904,4,17.03696430478565,1
28,M,C,19.317264970725848,0.9137659039127846,11.115647984478931,3,12.25984339872737,1
26,F,A,18.00544083656061,0.5376362111744066,19.800247854027063,2,1.1839250980772587,1
23,M,C,17.67920816919233,0.8315667808571344,19.339711336785093,1,10.875083498143706,1
22,F,C,11.66801531123481,0.5954791022703878,1.3700806554893163,3,2.9284469323117057,0
23,F,D,19.356518082823502,0.916489589268938,18.86219176177292,3,8.168808758404047,1
26,F,A,12.2484798442351,0.7060172849981977,7.565164282312599,3,6.611425298715094,0
18,M,D,14.7751677485695,0.7859579744289822,3.7037615670014845,3,15.003255641861472,0
19,M,C,19.381662202359863,0.9790978578426495,3.894473318305056,3,4.673545966896063,1
24,M,B,14.589343316459022,0.7384954690557977,15.261212371999717,1,7.340731255883788,1
24,F,B,16.603158133314484,0.6567831392038936,10.252634481800818,1,17.301880766855817,1
23,M,E,13.083010870613098,0.9257104791680991,4.613397429645336,1,15.639065795197077,1
29,M,A,13.75664675762528,0.7683689488020048,16.738820805050295,3,11.496821628912734,1
24,M,C,15.564151269660233,0.7716357791628587,18.88433162114447,4,17.25263857415907,1
26,M,A,11.78125722697954,0.609209892806246,13.237575626467866,3,10.54940838484739,1
26,F,A,11.56704070118067,0.7779335339533524,16.842657386343042,4,0.04003213863470245,1
22,F,E,16.33991942234429,0.7155973207687838,0.5315675562188416,2,4.663500239371512,1
23,M,A,19.327832916143684,0.7902090018725418,4.012974920049643,0,14.917532731466057,1
28,M,D,14.7421775192481,0.6735145903865892,2.5719605926201394,3,12.554856848223572,1
26,M,E,18.698405977276682,0.6199191725137463,18.27229574063017,2,16.40648457834325,1
28,M,C,14.475033451729896,0.6588193559577704,2.1251362897074366,0,14.745667208280146,0
25,M,E,16.834334546928183,0.508263243219516,8.50987593612123,2,0.4533491070020168,0
22,M,E,13.489610800074043,0.7920474774000779,4.888501481329584,3,18.032794333747212,1
22,M,A,11.916951280492443,0.8512754147206743,19.441923747441045,0,13.497137448541935,1
29,F,E,11.746129915125655,0.69364509005371,18.80135850321144,1,9.491035745879142,1
22,M,A,15.171930900295706,0.6760977701311948,14.087780704414854,3,4.331127821096166,1
23,F,E,10.662554078237026,0.9294013501709879,0.7651005989116522,0,15.019839012411385,1
20,M,B,10.045128630873998,0.5717872028493615,14.738413405030892,1,13.547288402021893,1
21,M,B,12.377980816615555,0.8533056849998205,9.52429148123764,4,16.918800124333423,1
21,M,A,18.928430692319477,0.7710301743330275,6.963061862878535,0,18.28252010495826,1
23,M,D,16.3183051820423,0.893412928111842,19.399637988350854,0,1.28045339141164,1
25,M,C,12.67483488578257,0.9404844740004308,16.89977573124623,0,8.593348746895987,1
26,F,C,10.916822606452829,0.9452671144651814,10.565782582773583,4,19.21893043186693,1
28,F,E,18.262614419989006,0.6348171939857052,10.840927966951263,2,8.152028700707811,1
20,M,B,15.898273277982042,0.6868879732554708,14.610914072669985,0,11.234211928087287,1
19,M,A,18.12300549491934,0.9664442521462008,4.88350186272892,3,15.814779812181243,1
24,F,E,16.89089011768182,0.9962724507471679,14.202813745966713,0,0.8663791133577448,1
24,F,E,13.370625327997704,0.9851821700311794,9.41007280843887,3,6.792479023712083,0
23,M,C,10.037424942976234,0.9956456746637075,6.560413372126693,3,18.83503267338198,1
23,F,D,17.73830874707811,0.5177776462112363,17.769860224986644,2,3.3619946659200717,1
23,M,D,15.825720477250186,0.826850486498458,12.70513792511564,3,14.274363887642975,1
23,M,D,16.13634291542826,0.9950046920682818,6.702203608888615,2,14.745600980218166,1
19,F,A,17.95863539413104,0.6397311268249105,1.389949238014101,4,6.8777500127816555,1
26,F,A,14.159479133017832,0.8617067993980461,10.882799389790119,3,19.14992234687493,1
28,M,B,19.385161986952184,0.5654349407022563,4.686556650359068,4,3.4775088821278732,1
26,F,E,17.755708545749002,0.9889119832215747,18.021007511079976,0,17.839822635409902,1
24,F,A,14.386653152340028,0.6322426110513488,12.637755467791061,4,4.441484393719581,1
19,M,A,19.821790331015556,0.5147968116390198,1.9063728103077038,4,0.7404502267271584,1
20,M,D,13.775903318761895,0.5391002435851728,3.44945300126825,4,2.4831500899987047,0
23,M,B,13.63120868533857,0.8605277538276102,11.659078872412394,2,4.9142396092557945,0
29,M,E,11.740742878644639,0.9229651382614267,8.394973064759467,2,15.817191775726709,0
20,M,D,10.218749730138972,0.7398515711301192,18.585004865499474,3,3.05553614090061,1
28,F,C,15.644048269634121,0.5970030784384264,1.4506982788580736,2,11.346181977080965,1
25,F,B,19.619268308914897,0.6239925447297121,7.223966729020286,2,2.8007464473363997,1
20,M,B,12.594277996411577,0.5438252491424871,15.57535317112369,1,10.410807108530618,1
20,M,B,14.129248899645239,0.7776327213091245,15.732682858271332,1,3.970771902823187,0
25,M,B,13.187203211396481,0.8711931029692991,0.8638013886911544,2,0.2765648258987641,0
23,F,D,11.276080913796337,0.6876931826993347,16.910273558452978,0,6.625604340504349,1
19,M,C,11.194910458256027,0.5946531433225304,12.110709966857057,3,16.516539449161524,1
21,M,E,16.451938804343527,0.7716162327617653,16.083336775157296,2,12.55895509292081,1
28,M,C,15.005215025968674,0.8920378394070265,13.105812192959682,2,15.898643118213094,1
22,M,A,13.389959563961174,0.7302719730822312,8.460416624739072,3,12.339419186480399,1
28,F,D,16.1482300183175,0.6564695252429903,3.4282132113343056,2,17.94929039532629,1
18,F,D,16.74703603163745,0.8738354348599315,3.9438017614403287,4,19.34258130602723,1
26,M,D,15.587613799578559,0.5377348031502955,0.12695560081608992,4,14.57292803934797,1
20,M,C,10.346605110931863,0.7507159085067713,5.150549393645651,4,9.472904763024736,0
22,F,D,13.457714558198415,0.8363501927116317,1.5173878011529096,0,11.639807739557577,0
27,M,B,10.707580043287928,0.7650007373167049,16.656098589778125,3,3.8097123849911796,1
25,M,A,12.492012339184733,0.6536623260616724,0.3705591797977492,1,3.6537394096708797,1
29,F,B,10.027285183647162,0.9199746310375313,12.059966587846807,4,3.790933355487296,0
25,M,E,15.025295322060412,0.948912017673708,3.725473163442621,3,11.383089420951872,1
18,M,A,15.258841028274606,0.568645470421326,12.609141577708424,4,17.420915166202807,1
24,M,A,14.095195822479583,0.9659776127351845,4.054056615391621,2,4.1067800807466215,1
27,M,D,18.15255583921674,0.980095939669122,13.41507081400998,3,7.335896146911864,1
27,M,E,19.50450241152778,0.8989929263336859,11.183426540893425,4,10.08886271945294,1
20,F,E,14.675136590951778,0.7226732319673123,11.264931663854377,2,10.439076815463107,1
27,F,A,10.825425398800526,0.950040326855131,13.011163989557344,4,6.453568278784047,0
28,M,C,15.648332512312406,0.7250891612651542,3.34008717280454,0,4.351472382197661,1
18,F,D,16.44656774405479,0.6753629761772839,8.697868940832391,1,5.990538266621652,1
29,F,E,12.7379533041853,0.9081670691809778,0.47166057997687805,1,4.953924692628973,0
19,M,D,16.952936008682045,0.9462164224859427,1.5998665591774675,1,4.3394904712859965,0
25,F,A,12.344919036441533,0.6695634232996446,15.708520003511076,2,8.328640457444767,0
22,F,B,18.88402854884451,0.538843991918291,1.2914749045765772,3,14.736588691925158,1
28,M,C,12.733610229687578,0.6815643418672965,9.927939956716383,2,4.5533633124596795,1
19,M,E,19.38419204955026,0.6804555495806854,7.478478863785405,3,15.936841241804348,1
28,F,A,11.122880433968678,0.5941706458161164,17.976392534169293,0,5.3730907149577956,0
27,M,A,15.609635761266084,0.8334275167212268,13.403507085035448,2,4.428249641650089,1
28,F,C,13.872233694269802,0.555776754999782,0.0856629965621436,1,11.911170571708361,1
27,M,D,13.573475576299003,0.9875945799633437,0.09683523483313028,0,4.732063141448267,1
20,F,B,18.54185345163331,0.9619038521361931,19.875359856536882,1,16.249123731960665,1
24,M,D,10.70156337110501,0.7445008957965846,1.8526173223616715,1,18.6925741202421,1
20,F,D,14.304787869317881,0.8294708236969874,10.598526944543735,1,13.237911442542082,1
19,F,B,15.40974363794611,0.6521655943475114,5.060271880456164,4,18.424407479627575,1
21,M,A,10.548594392414683,0.6994735992512484,18.571713777049855,3,1.7843172996634604,0
20,M,C,19.24400188174244,0.6171987245803332,3.2129464559082987,3,3.2899201067838657,1
29,M,D,11.4214230221255,0.9867378937427308,5.468140368780656,0,8.654859022075069,1
18,M,A,17.522877926089546,0.7778283062220019,1.524334592066987,1,8.901696591851627,1
22,F,A,16.634440802587033,0.6215760048685224,18.843673397177042,4,15.922198090653728,1
20,M,E,17.851844787629148,0.632010993617077,1.459255042923,4,15.42017521138763,1
18,F,E,10.383298226321353,0.9797796675129646,10.989943118736228,2,7.776915057395621,1
20,F,C,19.57825951158705,0.8123872127754519,8.997110128757646,4,4.5660260839859745,1
20,F,E,12.410639813134491,0.8008530707793873,6.193368037236906,1,7.319062894634563,1
27,F,B,19.376626736847534,0.8845507366878311,6.099365242079866,0,8.424160421170491,1
18,F,D,12.422244333687939,0.9622372718606039,9.121192378380334,3,15.430424480051624,1
29,F,A,13.227048695935775,0.6240581127236657,2.5239360419415924,2,1.558608566807247,1
27,M,C,16.53341212147127,0.6806735108201746,14.945364310096924,2,16.098523499033263,1
22,F,E,18.24941115470779,0.8933174053764414,14.904568816298765,1,12.003270792666402,1
27,M,A,16.681957940307253,0.6405555406169736,18.1829648364103,2,2.3708969753370313,1
19,F,C,19.801625510002367,0.6191937537555734,5.911068307037064,3,18.8032554502108,1
21,F,C,19.309089965396307,0.6916178431719946,0.87896656305676,3,15.20909380674504,1
25,F,D,14.920608164287575,0.8132208725005486,13.8328856444796,1,2.0469201502608114,1
26,M,C,13.10455442761881,0.7959274175436291,12.958571407814743,1,14.741013618494186,1
19,M,A,17.670274471153853,0.9739255046693795,17.20846245529541,0,15.958709801899989,1
18,M,C,14.948670084237792,0.5674403112576547,1.1068561454143366,2,5.299247355049532,1
21,F,D,16.04059117329412,0.5372437515097419,8.82186482683486,1,19.376730044015844,1
27,M,A,19.324083825335844,0.7221694256044484,17.315345964381073,1,8.116316317481298,1
18,F,C,19.695688103013666,0.9559832736664622,17.099642518430493,4,14.626869188929223,1
18,M,E,16.899165864779846,0.965847102046195,15.536173130720002,1,17.181177925518647,1
19,M,E,12.874783262932468,0.7386195593988445,7.287605101408657,4,19.929814181076665,1
24,F,E,10.831734992478953,0.5287310872898117,6.419562382137247,2,15.546685158184104,1
22,M,B,19.056115066081823,0.5883059774468101,18.79542291159047,0,6.803593857760664,1
21,M,C,15.581429122627117,0.8872841630769472,9.291645108669819,4,0.5215707857614382,1
26,M,D,16.397979529055057,0.9633955854180769,16.560551935828418,4,17.039480222896366,1
26,F,D,13.756130431863326,0.9778414067364437,17.300371608135386,1,2.2272958989250857,0
22,M,C,16.58956603199856,0.836068216700706,6.956079579588392,1,6.230775998991107,1
19,F,B,13.257996361443961,0.7046165614843232,17.149207303869193,1,5.096346972215217,1
29,F,A,17.06624108041341,0.6430991087307081,3.3343587067470337,0,4.851663733950325,1
28,F,B,11.679160763139967,0.9154050749416159,15.460894653521198,1,12.630884500675608,1
18,F,A,18.53333540006518,0.8529770504676975,3.966193520718788,2,0.5380950156067521,1
23,F,B,19.192120369731832,0.9958333387704569,14.73746671318298,0,13.834873735674666,1
22,F,B,18.323289841804097,0.5329308284058587,4.646513767967733,4,3.6023636126965486,1
24,F,A,12.906560841301587,0.5656297042923011,15.413020656148229,0,13.730305426212265,1
18,F,D,18.494568077482462,0.536405556004221,16.765591887397083,1,7.949784956175449,1
26,F,D,15.52399881205313,0.6023817780736608,6.475852072838888,1,0.17858178005180747,0
22,M,E,16.813645537905067,0.872720737077902,12.130548382856311,0,3.888588896933216,1
24,M,D,18.994723098495232,0.7613406337299168,1.893162668448034,1,19.767320000347443,1
29,F,C,12.280065859927742,0.6543383322460168,9.360526768772186,2,2.1730448919078382,0
21,F,A,16.051188663189127,0.6581638305088474,4.914337489083602,4,6.867664138573238,1
27,M,E,15.79711052651245,0.9348879380445121,12.123655303815443,2,2.0336584489277865,0
29,F,D,14.255359381564364,0.7855454478599795,5.729967934666462,2,6.426567067669553,1
18,M,C,12.370627075864608,0.5118779715449095,1.6463880481846793,1,2.5815237628724397,1
21,M,D,14.20515350304791,0.5844370067659918,19.655197564263304,2,12.49778382423785,1
18,M,B,14.85521934516417,0.5269989488284615,17.955073655575468,0,15.618378657581523,1
28,M,D,11.48517261073882,0.9064250633060802,5.420838216553944,4,3.4798146216962045,0
18,M,A,10.863320006398618,0.9868602678121444,8.247670054459078,2,15.290380041761587,1
19,F,B,10.057702276571682,0.9372910549659355,6.156216382748769,4,7.989098197627094,1
25,M,E,14.543670318107218,0.5245949723877579,11.222946609697914,4,16.10563164523554,1
29,M,A,13.650325965441457,0.7592326329080885,5.89216152221121,4,8.04555730368379,0
18,M,A,15.7663617803068,0.5977786498213533,1.4598371490183748,0,0.8410456480980533,0
22,F,B,13.599901378907544,0.8027382463813764,17.32827586067563,4,15.282161377383492,1
26,M,B,14.930339967738794,0.5823025264496948,0.1437639273265745,1,12.5152429646307,1
29,M,A,16.149321158659994,0.6814373810752431,3.4542686176680504,2,15.680272189392914,1
20,M,D,15.174078981801792,0.8973580683817237,0.7192979396835186,1,10.523631093150792,1
20,M,D,16.132920484400582,0.973588628168068,10.99622417451344,2,17.91463642627341,1
18,F,C,14.382681168153034,0.6530039013666216,9.10867805912255,0,9.692172190158479,1
22,M,E,19.732319678314283,0.8413685035544399,18.939961960602375,3,5.061284585955523,1
25,M,A,16.779365455732204,0.6437256251324024,2.287760549106208,1,18.76289202449203,1
19,F,A,16.912787068736616,0.519748119179648,3.1957751027626036,0,15.283445549159982,1
27,M,C,15.424890430593962,0.5325773999173813,17.20694908339024,0,8.231006784016,1
21,F,E,13.59196232665573,0.7022488006730964,14.11006022391155,2,0.25792429229729796,1
18,M,B,18.14618348108192,0.7196766811250134,6.451244315928073,0,9.584601868425018,1
19,F,A,11.281882831243802,0.8166652841055934,15.038461746493565,2,7.999365387007675,1
18,M,B,12.531179414744347,0.7385451816794784,5.553337421352909,4,10.103035469790903,1
22,F,B,19.77566223589178,0.7874515107455283,5.642837324072909,3,4.3961245190628,1
26,M,B,16.602699787215403,0.8230955876513333,15.36571602525877,2,14.615663807330137,1
20,F,C,10.120942035768486,0.7867011244236315,14.816820448542208,2,10.662807198969269,1
19,M,A,19.04566801251932,0.7708071714275405,0.8962585757346719,1,1.6239204883123182,1
27,F,C,11.450189181130096,0.6734679505346775,7.286971259073775,2,15.350032774637342,0
21,F,E,19.99103841278498,0.6774946680146059,4.8388453579837565,0,2.7711754438228997,0
22,M,E,12.33131584456195,0.9225703467974807,3.0582619585964976,3,8.230854545528397,0
18,F,C,16.81777614612973,0.621884832497107,2.8584264903517065,0,8.901326191779226,1
19,F,E,13.696969727264923,0.6382024324745865,5.400460147494963,1,10.07381934018435,1
25,F,A,12.053614836096939,0.6695338051896944,12.347719098613744,1,16.633354644235435,1
25,M,C,12.393561380009286,0.9859250370671064,9.968382512446913,2,5.227869283632773,1
24,M,E,15.775836428334383,0.6734940229504389,1.7903338590740758,1,2.6941101677241064,1
18,M,D,12.148147915236404,0.8723578650424382,4.245928455918602,0,3.871346589605784,0
24,F,A,13.001903536339093,0.730943892860012,15.96330060519306,0,4.1760786299828805,1
27,M,C,19.501473613875106,0.9250271302871145,7.5166919847029545,3,7.953333070644009,1
26,F,D,10.501025939313752,0.9544241538361211,9.093646472865991,3,11.62542770442448,1
21,M,A,11.384490548359144,0.5405000110229599,9.823991646508063,0,13.89650914450188,1
18,F,D,18.193093945466845,0.7159263993049605,16.377653900003082,1,18.639927563811266,1
29,M,D,14.783819495303954,0.9717389211596741,14.59426284381884,0,5.776524172705598,1
25,F,B,16.98157340073166,0.7782474738279119,10.02302113675491,0,6.941263210679849,1
22,F,D,13.232128443256462,0.8355513923872162,16.30861205172819,2,2.003842015985262,1
29,F,D,12.602776499791245,0.7788965662619058,0.7873865991160178,2,7.41080020715533,1
27,M,B,15.698492781808344,0.5120153692863679,1.0659347599451818,4,17.043790213472256,1
20,M,E,11.25954999318945,0.8993077940339171,9.368930547210617,0,15.191019181649665,1
20,M,E,19.135496227065182,0.9098106921527864,13.307255594775349,1,2.354949798488579,1
19,F,B,14.216849433014893,0.7423510793014944,1.1844052173445552,0,16.733464971257334,1
24,M,A,13.79802706929879,0.9359050249573374,9.158660423403775,3,16.02993340487409,1
18,F,A,12.000098404237765,0.6478204263413727,8.964206891472903,4,18.059077140591864,1
25,F,D,19.437715552196174,0.8486848622471675,19.724845018060627,4,2.374601392402409,1
27,M,D,14.364633449096006,0.8943953434671179,8.572139165541266,4,3.671785400950338,0
24,M,C,17.505848780006215,0.7063965421747946,14.969291610991014,1,11.783537644955757,1
21,M,A,15.446752841543796,0.6121139248526667,5.987006230520475,3,3.802591424986679,1
27,M,D,17.478979062934563,0.8071504864428865,17.637143365170417,3,7.501424818596638,1
19,M,A,12.173107832049562,0.5490962695482404,16.29755501219733,4,7.1895844002002285,1
21,M,C,16.921288961563576,0.7555334556202009,9.938840467449703,3,5.155026546903594,1
20,F,C,19.741235101398793,0.7284600703612085,6.530938980914445,1,6.370063129718712,1
24,F,C,13.986019193672885,0.6944161063604031,4.915117610593372,4,19.92154451856696,1
28,F,A,13.153473794363562,0.8491080370235445,12.742503165398002,2,17.231466957802233,1
29,M,A,16.074538530271273,0.9710803031724027,8.468666404811314,0,5.1485274888908865,1
18,M,C,16.23309078564815,0.8422770318586432,5.515438573160159,4,6.992046435036398,1
27,F,D,10.751460664322181,0.8538757210886838,0.5605187471022854,2,16.049986617957558,1
18,M,A,11.746086264667298,0.9954443034637668,10.206650309876164,0,1.6074286569076257,0
22,F,B,13.886389045774905,0.8230356617070178,15.901659394112071,2,3.234798543514812,1
22,M,C,13.267180781936977,0.9525617606881438,19.178077611637306,3,10.169428426174143,1
29,F,A,15.51657314774387,0.6387485568181906,10.447944111436477,3,4.6052263405391685,1
19,F,A,15.089602673711116,0.6619659561563109,18.47007414494469,4,12.057565879604958,1
20,F,D,13.2494092089307,0.7828011930787686,19.215263783140596,1,0.2758472343437113,1
27,F,E,13.48518447368009,0.9648704957001153,17.221127805786022,0,16.68473664711971,1
27,M,E,17.25958314150147,0.5380960500016625,16.033260010393743,0,2.5372279921325047,0
22,F,C,19.573902184825144,0.7491904296807611,6.856980827566432,3,12.768872691500917,1
22,F,C,14.639330513495281,0.5552306980907697,1.5580011804063476,2,1.2296649231421553,1
22,M,D,16.153962840308473,0.9088782326550817,2.550257397818547,4,4.090062145281612,0
29,F,E,10.305936813079338,0.6151494891171525,14.520626620821538,0,12.609467372904597,0
22,M,E,16.3818524523734,0.8013536599381272,6.690240219806471,4,7.694668553731148,1
25,F,D,17.121898844050474,0.8460156925222261,6.08774906017675,1,2.4112197499610044,1
20,F,D,10.193667863037728,0.719719634127918,16.222942481496784,0,2.3377000345926846,1
29,M,B,15.069711969506686,0.8125683065556681,4.939729056508753,1,18.217580634907403,1
21,M,E,11.446583471186921,0.5315000492583721,9.56700078909215,4,1.966295430869136,0
20,F,E,19.64935422968598,0.5358860852193659,9.077483868868528,0,8.94630826908772,1
19,F,B,17.773550272128006,0.9384098014952512,16.898221025414927,0,14.286286083621354,1
27,F,B,13.262709765549175,0.6463994473208446,13.57720720038446,4,14.20015218983682,1
29,F,C,12.082128351999632,0.6636885427933499,15.452868992125266,3,16.228680170078345,1
27,M,E,14.53794732784245,0.5049060164216741,2.406023364239127,0,0.27739590081635734,0
18,F,E,15.770000569880622,0.7656868268231707,4.757178725552393,0,8.703212524263495,1
21,F,C,10.819892831502639,0.7842958113045735,8.443020838049193,0,16.576303943055084,1
24,F,A,17.34781475257271,0.9429426748923493,15.838364791473694,2,12.479135160218075,1
18,F,B,10.398894982998952,0.5885427863525754,12.607008327806646,4,4.882889748867932,1
23,F,A,15.832587039419746,0.7531831490460734,12.31220067536789,1,15.547151965702442,1
29,F,B,13.510944646634773,0.5473559334656182,2.8116562833532655,1,10.245336233136673,1
24,F,D,10.90293666946797,0.9298859099412184,18.59197869406829,2,1.8655480339799757,1
20,M,E,17.76954291764864,0.7298167175331278,0.8452312722769539,1,19.75331738484524,1
24,F,A,16.11411381608252,0.8022681177269777,0.8165790700164433,3,4.968897268510455,1
22,F,A,12.00263387186122,0.9150509805207747,1.0226338650523448,0,17.016998108663092,1
25,M,C,16.018610775842472,0.8726792184174754,6.252210112350422,0,1.14211792683246,1
22,F,B,15.577717097514906,0.9108658860537546,15.101002335698663,3,18.009322712884654,1
24,M,B,17.436660247605865,0.5105355896110717,19.528742589210086,1,15.980911094466322,1
20,M,B,14.956351718177398,0.7678176897567701,18.693206448009626,2,15.833250844727417,1
19,F,B,12.486060512851008,0.6729071378605631,19.98059471581824,2,12.641940686407843,1
23,F,A,15.154297901551836,0.6897033126282138,12.341191863815029,0,1.6611935533415179,1
18,M,A,19.77557849322836,0.7755932473291105,10.88029599650046,2,0.3290028747876117,0
29,F,A,11.154416966759133,0.6522734661945522,19.13654507560467,3,4.329866575293771,1
25,M,B,19.12789834668435,0.9554854911968536,15.119470871754615,3,4.722062763014893,1
21,F,A,14.07046858834429,0.7148414235389979,6.9865708885935,4,6.319953719579281,0
21,M,E,11.20455949080894,0.9569635526232732,3.7402372415711937,1,4.527062014476069,0
23,M,A,13.381637239618534,0.9322640805267,14.260323580142565,2,7.5574042485192745,1
20,M,B,16.091944005739382,0.8658413335290531,3.4982617942712935,0,12.370531969818796,1
27,M,D,19.708797880124735,0.9907351299222704,16.324476477062454,1,14.869295395125391,1
23,F,C,11.422665894731605,0.6045485849559572,2.9123047804721436,4,18.950844453079316,1
21,M,E,13.903127449270732,0.9912638229043127,10.125181809050938,3,14.828233894426484,1
23,F,E,11.04221660796241,0.7728556081307945,9.352213721255149,3,14.767106169021751,1
28,M,C,19.714872487640196,0.7184954300456377,7.2320217435943945,0,8.053563448045827,1
23,F,D,10.429449189064874,0.805615446605195,10.111142077278783,0,8.84798083977145,1
28,M,A,16.141301381710903,0.6808490035225138,16.824834250676325,1,3.6057300972051864,1
24,M,C,18.761187950429854,0.7843306525145823,11.06355666795813,4,15.2785244657233,1
23,M,B,16.848395569286527,0.8623086110819778,11.39856103097165,1,0.8857037188162753,1
18,M,E,19.752417240652854,0.7664941066082246,8.197244275358582,0,2.7831050624559572,1
29,F,E,19.274376205694836,0.9392927931249428,8.399191368434135,1,19.85801305280851,1
28,M,B,17.211608080839362,0.8785120252437847,8.263666086523845,4,15.85305913668563,1
27,M,B,11.705730918849511,0.9944041187799115,1.1470893025338635,3,8.218084687634237,0
23,F,C,19.88930157858249,0.8433531042995692,19.348064394681277,0,6.58645190007503,1
25,F,A,18.53738819178939,0.93034749412069,0.544805523684031,0,6.159365326887293,0
19,M,B,13.438544276505473,0.5306221515432951,7.883563236122986,2,4.913816596565979,0
28,F,B,14.36300280563312,0.9621987567514314,13.343133836154262,3,5.026337369989966,1
20,F,D,14.63881115018422,0.5513930363631593,1.3731109964593657,3,3.3746591457663344,0
27,M,C,14.171133438524162,0.6903553724072323,7.872593515064434,1,16.575148956265245,1
22,F,E,13.872386064323003,0.5437346326818959,9.34172262527066,3,7.9926872686290285,1
23,F,D,18.787705876903622,0.6820385415471513,18.417730384318645,2,19.196525654052994,1
23,F,E,13.580721665411005,0.5328026440512348,1.5005081344652016,1,1.0119155710304883,0
23,F,E,14.57751929504914,0.9757202125791877,6.027244037239563,0,16.673317748135403,1
28,F,C,13.00083489996119,0.8040045363767251,19.669918339114254,4,16.953806219786394,1
18,M,E,11.942803501400036,0.6819321433824609,1.9034629032708317,3,16.688383953043395,1
29,F,A,12.014621753835277,0.5772015866854603,14.79192497951512,1,5.060667550448623,1
23,M,D,10.681464160843404,0.9290148255263488,2.6228223539176887,2,1.3066074918224668,0
19,M,A,17.55679209700996,0.7615652424221355,8.7050664393641,1,0.022218916655991627,1
27,M,E,14.951118866956497,0.8600490587277505,1.640994978221424,2,18.08103855950838,1
22,F,D,12.239229798131554,0.8679347058672057,8.625525575375207,2,1.9893517542570982,1
24,F,E,10.007522126335731,0.6541900374059513,9.218812719937869,4,2.3364485160487214,0
23,M,A,18.308501386017017,0.67776354923367,3.3589063187937485,4,16.126377982646122,1
19,M,E,10.868237986200127,0.6382428324080379,16.61344875485986,4,9.819170299687435,1
19,M,A,17.136736040459816,0.8108194313541339,7.560104711105245,0,18.965481209032685,1
19,M,B,17.516828411433075,0.92757109114086,15.978522728189166,4,10.117864571981086,1
19,M,D,15.55865431624208,0.6870727104104843,2.5528592140821615,4,4.323602841410105,1
18,F,E,16.84155027387151,0.8190978332601186,14.204038126632492,2,8.58864604951496,1
26,F,C,12.450202608037742,0.9167829507091909,5.399906623924249,3,16.206480656723066,1
21,M,A,14.613512288007282,0.6048612539318112,2.006781268696196,2,18.050961693488095,1
27,F,A,10.781077683125801,0.7670849456763067,10.266607048610059,4,2.2744283339418847,1
23,F,C,10.830415938482592,0.5513394577993931,5.110935007206717,3,12.975515017796727,1
26,F,E,19.25035042654911,0.787995366673101,4.876049072712689,4,10.76332484672948,1
18,M,A,12.717404733515334,0.7735131986046928,5.846300249401201,0,9.25948568870491,1
23,F,B,12.565220957143197,0.733181033854263,2.8818648565980975,3,1.935548963381526,1
27,M,B,11.92581954393177,0.7291242146809016,19.290469760586827,1,8.348930376399368,1
19,M,B,11.408007761416252,0.7088724119921104,5.071914833158171,2,19.989363586121186,1
29,M,D,13.297423809437978,0.928165583737725,7.029372862119752,4,8.058733886957823,1
19,M,D,18.087880449198252,0.5992367257269732,1.3477932820641714,2,1.856610487342274,1
28,M,A,14.678186982326576,0.7268976229698723,13.581995341440287,2,9.366742925831911,1
21,F,E,15.695751386208556,0.6522592361425374,19.40657635403919,4,4.0310639717258745,1
28,M,B,10.296971271884098,0.8443486108320482,10.90764322137809,4,1.6104136611945519,0
26,F,C,14.954887277912245,0.8324387819145092,19.19679593825186,2,9.369292433444356,1
29,M,A,14.472102434310505,0.5004082555807947,7.199646909922423,1,4.824574117380422,1
24,M,C,19.942927814919432,0.5779109718793378,6.137778910042959,3,0.41908015463370196,1
28,M,D,16.818661751264187,0.6208698920058913,14.515686667459871,0,18.419047816327346,1
29,M,E,11.629505896813853,0.9362257576526364,4.390189000159703,0,6.311004515153988,1
19,M,B,12.593278750730471,0.5747016361321535,18.856736952739908,3,16.02602880006153,1
25,M,D,10.922843317852758,0.6507283579055181,14.843340929638806,1,6.887539135500815,1
29,F,E,11.16835557047988,0.582504002979578,15.747501786781317,0,1.723824218644825,0
